id,latitude,longitude,date,grid_id
"1296",33.999011,-103.632501,2013-03-23,"2306"
"1301",33.96332,-103.366001,2013-03-23,"2306"
"1352",33.813895,-103.013944,2014-03-18,"2306"
"1411",33.428114,-103.019013,2016-12-17,"2306"
"148",32.301,-103.975201,2003-12-15,"2307"
"151",32.311426,-103.93543,2003-12-15,"2307"
"152",32.335555,-103.917421,2003-12-15,"2307"
"153",32.383802,-103.908603,2003-12-15,"2307"
"171",32.507559,-103.575478,2003-12-15,"2307"
"181",32.567444,-103.47659,2003-12-15,"2307"
"183",32.434059,-103.474552,2003-12-15,"2307"
"219",32.359197,-103.235089,2003-12-15,"2307"
"226",32.354285,-103.15529,2003-12-15,"2307"
"229",32.436466,-103.120127,2003-12-15,"2307"
"230",32.175935,-103.114372,2003-12-15,"2307"
"231",32.388049,-103.095385,2003-12-15,"2307"
"236",32.220292,-103.033455,2003-12-15,"2307"
"237",32.636352,-103.029995,2003-12-15,"2307"
"329",32.431135,-103.997281,2004-02-19,"2307"
"330",32.389002,-103.919282,2004-02-19,"2307"
"331",32.581682,-103.819066,2004-02-19,"2307"
"332",32.527495,-103.81089,2004-02-19,"2307"
"334",32.471762,-103.686154,2004-02-19,"2307"
"342",32.787337,-103.377601,2004-02-19,"2307"
"346",32.859933,-103.321619,2004-02-19,"2307"
"347",32.914494,-103.286713,2004-02-19,"2307"
"350",32.963212,-103.231232,2004-02-19,"2307"
"354",32.053357,-103.049867,2004-02-19,"2307"
"463",32.842756,-103.018686,2005-11-27,"2307"
"2",31.102269,-103.73546,2001-02-24,"2308"
"55",31.747226,-103.784485,2001-10-15,"2308"
"56",31.687774,-103.35982,2001-10-15,"2308"
"57",31.73972,-103.330825,2001-10-15,"2308"
"58",31.639133,-103.301996,2001-10-15,"2308"
"59",31.65639,-103.182749,2001-10-15,"2308"
"154",31.560229,-103.822051,2003-12-15,"2308"
"155",31.584684,-103.799712,2003-12-15,"2308"
"157",31.595991,-103.74688,2003-12-15,"2308"
"160",31.67149,-103.675439,2003-12-15,"2308"
"163",31.636195,-103.633857,2003-12-15,"2308"
"178",31.76553,-103.487546,2003-12-15,"2308"
"185",31.806006,-103.470206,2003-12-15,"2308"
"187",31.772678,-103.460774,2003-12-15,"2308"
"189",31.811374,-103.443254,2003-12-15,"2308"
"3",30.990744,-103.614027,2001-02-24,"2309"
"1108",38.564961,-102.99459,2012-02-28,"2389"
"1109",38.542301,-102.96964,2012-02-28,"2389"
"1110",38.304598,-102.947354,2012-02-28,"2389"
"1111",38.33225,-102.946049,2012-02-28,"2389"
